t,phi,theta,phi_cmd,theta_cmd
53.564000,0.053995,0.043236,0.066035,0.022655
53.572000,0.053995,0.043236,0.066423,0.021490
53.580000,0.053995,0.043236,0.066791,0.020318
53.592000,0.055745,0.040180,0.067304,0.018549
53.600000,0.055745,0.040180,0.067620,0.017362
53.608000,0.057415,0.037116,0.067915,0.016170
53.616000,0.057415,0.037116,0.068189,0.014972
53.624000,0.058947,0.034107,0.068442,0.013770
53.632000,0.058947,0.034107,0.068673,0.012564
53.640000,0.058947,0.034107,0.068884,0.011354
53.648000,0.060389,0.031150,0.069073,0.010141
53.656000,0.060389,0.031150,0.069240,0.008924
53.664000,0.061705,0.028267,0.069387,0.007704
53.672000,0.061705,0.028267,0.069512,0.006483
53.680000,0.061705,0.028267,0.069615,0.005259
53.692000,0.062889,0.025343,0.069729,0.003420
53.700000,0.062889,0.025343,0.069779,0.002193
53.708000,0.063936,0.022414,0.069807,0.000965
53.716000,0.063936,0.022414,0.069813,-0.000263
53.724000,0.064939,0.019514,0.069797,-0.001491
53.732000,0.064939,0.019514,0.069760,-0.002719
53.740000,0.064939,0.019514,0.069702,-0.003946
53.748000,0.065838,0.016682,0.069621,-0.005171
53.756000,0.065838,0.016682,0.069520,-0.006395
53.764000,0.066611,0.013825,0.069396,-0.007617
53.772000,0.066611,0.013825,0.069252,-0.008837
53.780000,0.066611,0.013825,0.069085,-0.010054
53.792000,0.067249,0.011012,0.068796,-0.011873
53.800000,0.067249,0.011012,0.068577,-0.013082
53.808000,0.067745,0.008248,0.068336,-0.014286
53.816000,0.067745,0.008248,0.068074,-0.015486
53.824000,0.067745,0.008248,0.067791,-0.016681
53.832000,0.068055,0.005466,0.067487,-0.017871
53.840000,0.068055,0.005466,0.067162,-0.019056
53.848000,0.068219,0.002589,0.066817,-0.020234
53.856000,0.068219,0.002589,0.066450,-0.021407
53.864000,0.068239,-0.000296,0.066063,-0.022572
53.872000,0.068239,-0.000296,0.065656,-0.023731
53.880000,0.068239,-0.000296,0.065228,-0.024882
53.892000,0.068218,-0.003158,0.064549,-0.026595
53.900000,0.068218,-0.003158,0.064071,-0.027726
53.908000,0.068094,-0.006056,0.063574,-0.028849
53.916000,0.068094,-0.006056,0.063056,-0.029963
53.924000,0.067891,-0.009005,0.062519,-0.031068
53.932000,0.067891,-0.009005,0.061963,-0.032163
53.940000,0.067891,-0.009005,0.061388,-0.033248
53.948000,0.067529,-0.011975,0.060793,-0.034322
53.956000,0.067529,-0.011975,0.060180,-0.035387
53.964000,0.067020,-0.014884,0.059548,-0.036440
53.972000,0.067020,-0.014884,0.058898,-0.037482
53.980000,0.067020,-0.014884,0.058230,-0.038512
53.992000,0.066424,-0.017752,0.057193,-0.040035
54.000000,0.066424,-0.017752,0.056480,-0.041035
54.008000,0.065671,-0.020624,0.055749,-0.042022
54.016000,0.065671,-0.020624,0.055002,-0.042997
54.024000,0.064776,-0.023472,0.054237,-0.043958
54.032000,0.064776,-0.023472,0.053455,-0.044905
54.040000,0.064776,-0.023472,0.052657,-0.045838
54.048000,0.063797,-0.026218,0.051842,-0.046758
54.056000,0.063797,-0.026218,0.051012,-0.047662
54.064000,0.062654,-0.028986,0.050165,-0.048552
54.072000,0.062654,-0.028986,0.049303,-0.049427
54.080000,0.062654,-0.028986,0.048426,-0.050287
54.092000,0.061341,-0.031710,0.047082,-0.051547
54.100000,0.061341,-0.031710,0.046168,-0.052368
54.108000,0.059930,-0.034350,0.045240,-0.053172
54.116000,0.059930,-0.034350,0.044297,-0.053959
54.124000,0.058439,-0.036917,0.043341,-0.054730
54.132000,0.058439,-0.036917,0.042372,-0.055484
54.140000,0.058439,-0.036917,0.041389,-0.056221
54.148000,0.056493,-0.039933,0.040394,-0.056941
54.156000,0.056493,-0.039933,0.039386,-0.057642
54.164000,0.055090,-0.041889,0.038366,-0.058326
54.172000,0.055090,-0.041889,0.037334,-0.058992
54.180000,0.055090,-0.041889,0.036290,-0.059640
54.192000,0.053303,-0.044243,0.034704,-0.060577
54.200000,0.053303,-0.044243,0.033633,-0.061178
54.208000,0.051328,-0.046543,0.032551,-0.061760
54.216000,0.051328,-0.046543,0.031460,-0.062323
54.224000,0.049242,-0.048714,0.030359,-0.062867
54.232000,0.049242,-0.048714,0.029248,-0.063391
54.240000,0.049242,-0.048714,0.028128,-0.063896
54.248000,0.047146,-0.050785,0.027000,-0.064381
54.256000,0.047146,-0.050785,0.025863,-0.064846
54.264000,0.044922,-0.052763,0.024718,-0.065291
54.272000,0.044922,-0.052763,0.023566,-0.065716
54.280000,0.044922,-0.052763,0.022406,-0.066120
54.292000,0.042097,-0.055028,0.020654,-0.066688
54.300000,0.042097,-0.055028,0.019477,-0.067041
54.308000,0.040154,-0.056461,0.018295,-0.067373
54.316000,0.040154,-0.056461,0.017107,-0.067685
54.324000,0.037723,-0.058208,0.015913,-0.067975
54.332000,0.037723,-0.058208,0.014715,-0.068245
54.340000,0.037723,-0.058208,0.013512,-0.068493
54.348000,0.035236,-0.059779,0.012305,-0.068720
54.356000,0.035236,-0.059779,0.011094,-0.068926
54.364000,0.032636,-0.061299,0.009880,-0.069110
54.372000,0.032636,-0.061299,0.008663,-0.069274
54.380000,0.032636,-0.061299,0.007443,-0.069415
54.392000,0.030007,-0.062672,0.005609,-0.069588
54.400000,0.030007,-0.062672,0.004384,-0.069675
54.408000,0.027239,-0.063953,0.003157,-0.069742
54.416000,0.027239,-0.063953,0.001930,-0.069786
54.424000,0.024455,-0.065071,0.000702,-0.069810
54.432000,0.024455,-0.065071,-0.000526,-0.069811
54.440000,0.024455,-0.065071,-0.001754,-0.069791
54.448000,0.021643,-0.066021,-0.002982,-0.069749
54.456000,0.021643,-0.066021,-0.004208,-0.069686
54.464000,0.018829,-0.066788,-0.005434,-0.069601
54.472000,0.018829,-0.066788,-0.006657,-0.069495
54.480000,0.018829,-0.066788,-0.007879,-0.069367
54.492000,0.015881,-0.067535,-0.009706,-0.069135
54.500000,0.015881,-0.067535,-0.010921,-0.068954
54.508000,0.012901,-0.068097,-0.012133,-0.068751
54.516000,0.012901,-0.068097,-0.013340,-0.068527
54.524000,0.009881,-0.068552,-0.014544,-0.068281
54.532000,0.009881,-0.068552,-0.015743,-0.068015
54.540000,0.009881,-0.068552,-0.016937,-0.067728
54.548000,0.006861,-0.068842,-0.018125,-0.067419
54.556000,0.006861,-0.068842,-0.019309,-0.067090
54.564000,0.003889,-0.069130,-0.020486,-0.066740
54.572000,0.003889,-0.069130,-0.021657,-0.066369
54.580000,0.003889,-0.069130,-0.022821,-0.065978
54.592000,0.000873,-0.069233,-0.024554,-0.065353
54.600000,0.000873,-0.069233,-0.025700,-0.064911
54.608000,-0.002163,-0.069210,-0.026838,-0.064448
54.616000,-0.002163,-0.069210,-0.027967,-0.063966
54.624000,-0.002163,-0.069210,-0.029088,-0.063464
54.632000,-0.005178,-0.068973,-0.030200,-0.062943
54.640000,-0.005178,-0.068973,-0.031303,-0.062402
54.648000,-0.008239,-0.068638,-0.032396,-0.061842
54.656000,-0.008239,-0.068638,-0.033479,-0.061262
54.664000,-0.011266,-0.068083,-0.034551,-0.060664
54.672000,-0.011266,-0.068083,-0.035613,-0.060046
54.680000,-0.011266,-0.068083,-0.036664,-0.059411
54.692000,-0.014250,-0.067465,-0.038219,-0.058423
54.700000,-0.014250,-0.067465,-0.039241,-0.057741
54.708000,-0.017163,-0.066687,-0.040251,-0.057042
54.716000,-0.017163,-0.066687,-0.041248,-0.056325
54.724000,-0.020035,-0.065901,-0.042232,-0.055591
54.732000,-0.020035,-0.065901,-0.043204,-0.054839
54.740000,-0.020035,-0.065901,-0.044162,-0.054071
54.748000,-0.023537,-0.064630,-0.045106,-0.053285
54.756000,-0.023537,-0.064630,-0.046037,-0.052483
54.764000,-0.025830,-0.063682,-0.046953,-0.051666
54.772000,-0.025830,-0.063682,-0.047854,-0.050832
54.780000,-0.025830,-0.063682,-0.048741,-0.049982
54.792000,-0.028632,-0.062410,-0.050043,-0.048678
54.800000,-0.028632,-0.062410,-0.050892,-0.047790
54.808000,-0.031864,-0.060819,-0.051724,-0.046888
54.816000,-0.031864,-0.060819,-0.052541,-0.045971
54.824000,-0.034491,-0.059309,-0.053342,-0.045039
54.832000,-0.034491,-0.059309,-0.054126,-0.044094
54.840000,-0.034491,-0.059309,-0.054893,-0.043135
54.848000,-0.036585,-0.058068,-0.055644,-0.042162
54.856000,-0.036585,-0.058068,-0.056377,-0.041177
54.864000,-0.039064,-0.056343,-0.057092,-0.040179
54.872000,-0.039064,-0.056343,-0.057790,-0.039168
54.880000,-0.039064,-0.056343,-0.058470,-0.038146
54.892000,-0.041487,-0.054608,-0.059457,-0.036589
54.900000,-0.041487,-0.054608,-0.060091,-0.035538
54.908000,-0.043860,-0.052726,-0.060707,-0.034475
54.916000,-0.043860,-0.052726,-0.061304,-0.033402
54.924000,-0.043860,-0.052726,-0.061882,-0.032318
54.932000,-0.046121,-0.050785,-0.062441,-0.031225
54.940000,-0.046121,-0.050785,-0.062981,-0.030121
54.948000,-0.048317,-0.048675,-0.063501,-0.029009
54.956000,-0.048317,-0.048675,-0.064001,-0.027887
54.964000,-0.050466,-0.046544,-0.064482,-0.026757
54.972000,-0.050466,-0.046544,-0.064943,-0.025618
54.980000,-0.050466,-0.046544,-0.065384,-0.024472
54.992000,-0.052456,-0.044275,-0.066006,-0.022738
55.000000,-0.052456,-0.044275,-0.066396,-0.021573
55.008000,-0.054391,-0.041883,-0.066766,-0.020402
55.016000,-0.054391,-0.041883,-0.067114,-0.019224
55.024000,-0.054391,-0.041883,-0.067442,-0.018041
55.032000,-0.056221,-0.039371,-0.067749,-0.016851
55.040000,-0.056221,-0.039371,-0.068035,-0.015657
55.048000,-0.057919,-0.036744,-0.068300,-0.014458
55.056000,-0.057919,-0.036744,-0.068543,-0.013254
55.064000,-0.059483,-0.034111,-0.068766,-0.012046
55.072000,-0.059483,-0.034111,-0.068967,-0.010835
55.080000,-0.059483,-0.034111,-0.069147,-0.009620
55.092000,-0.060991,-0.031460,-0.069377,-0.007792
55.100000,-0.060991,-0.031460,-0.069503,-0.006570
55.108000,-0.062625,-0.028181,-0.069608,-0.005346
55.116000,-0.062625,-0.028181,-0.069691,-0.004121
55.124000,-0.063549,-0.025940,-0.069753,-0.002894
55.132000,-0.063549,-0.025940,-0.069793,-0.001667
55.140000,-0.063549,-0.025940,-0.069812,-0.000439
55.148000,-0.064613,-0.023061,-0.069809,0.000790
55.156000,-0.064613,-0.023061,-0.069784,0.002018
55.164000,-0.065569,-0.020194,-0.069738,0.003245
55.172000,-0.065569,-0.020194,-0.069670,0.004471
55.180000,-0.065569,-0.020194,-0.069580,0.005696
55.192000,-0.066437,-0.017255,-0.069406,0.007530
55.200000,-0.066437,-0.017255,-0.069263,0.008750
55.208000,-0.067209,-0.014222,-0.069098,0.009967
55.216000,-0.067209,-0.014222,-0.068912,0.011181
55.224000,-0.067855,-0.011190,-0.068705,0.012392
55.232000,-0.067855,-0.011190,-0.068476,0.013598
55.240000,-0.067855,-0.011190,-0.068226,0.014801
55.248000,-0.068370,-0.008190,-0.067955,0.015999
55.256000,-0.068370,-0.008190,-0.067663,0.017192
55.264000,-0.068669,-0.005216,-0.067350,0.018380
55.272000,-0.068669,-0.005216,-0.067017,0.019561
55.280000,-0.068669,-0.005216,-0.066662,0.020737
55.292000,-0.068814,-0.002199,-0.066092,0.022489
55.300000,-0.068814,-0.002199,-0.065686,0.023648
55.308000,-0.068828,0.000787,-0.065260,0.024800
55.316000,-0.068828,0.000787,-0.064813,0.025944
55.324000,-0.068751,0.003773,-0.064347,0.027081
55.332000,-0.068751,0.003773,-0.063860,0.028208
55.340000,-0.068751,0.003773,-0.063354,0.029328
55.348000,-0.068490,0.006743,-0.062829,0.030438
55.356000,-0.068490,0.006743,-0.062283,0.031538
55.364000,-0.068111,0.009728,-0.061719,0.032629
55.372000,-0.068111,0.009728,-0.061135,0.033710
55.380000,-0.068111,0.009728,-0.060533,0.034780
55.392000,-0.067565,0.012692,-0.059594,0.036365
55.400000,-0.067565,0.012692,-0.058945,0.037408
55.408000,-0.067028,0.015577,-0.058278,0.038439
55.416000,-0.067028,0.015577,-0.057593,0.039458
55.424000,-0.066318,0.018497,-0.056890,0.040465
55.432000,-0.066318,0.018497,-0.056169,0.041460
55.440000,-0.066318,0.018497,-0.055431,0.042442
55.448000,-0.065472,0.021382,-0.054676,0.043410
55.456000,-0.065472,0.021382,-0.053904,0.044365
55.464000,-0.064449,0.024260,-0.053115,0.045307
55.472000,-0.064449,0.024260,-0.052310,0.046234
55.480000,-0.064449,0.024260,-0.051488,0.047147
55.492000,-0.063317,0.027094,-0.050226,0.048489
55.500000,-0.063317,0.027094,-0.049365,0.049365
55.508000,-0.061978,0.029850,-0.048489,0.050226
55.516000,-0.061978,0.029850,-0.047598,0.051071
55.524000,-0.060631,0.032554,-0.046692,0.051901
55.532000,-0.060631,0.032554,-0.045772,0.052714
55.540000,-0.060631,0.032554,-0.044838,0.053511
55.548000,-0.058814,0.035815,-0.043889,0.054292
55.556000,-0.058814,0.035815,-0.042927,0.055056
55.564000,-0.057522,0.037921,-0.041952,0.055802
55.572000,-0.057522,0.037921,-0.040964,0.056532
55.580000,-0.057522,0.037921,-0.039963,0.057243
55.592000,-0.055766,0.040464,-0.038439,0.058278
55.600000,-0.055766,0.040464,-0.037408,0.058945
55.608000,-0.053898,0.042839,-0.036365,0.059594
55.616000,-0.053898,0.042839,-0.035311,0.060225
55.624000,-0.051915,0.045203,-0.034246,0.060837
55.632000,-0.051915,0.045203,-0.033171,0.061430
55.640000,-0.051915,0.045203,-0.032085,0.062004
55.648000,-0.049876,0.047425,-0.030989,0.062558
55.656000,-0.049876,0.047425,-0.029884,0.063094
55.664000,-0.047729,0.049636,-0.028769,0.063610
55.672000,-0.047729,0.049636,-0.027646,0.064106
55.680000,-0.047729,0.049636,-0.026514,0.064583
55.692000,-0.045558,0.051690,-0.024800,0.065260
55.700000,-0.045558,0.051690,-0.023648,0.065686
55.708000,-0.043246,0.053663,-0.022489,0.066092
55.716000,-0.043246,0.053663,-0.021323,0.066477
55.724000,-0.040416,0.055798,-0.020150,0.066842
55.732000,-0.040416,0.055798,-0.018971,0.067186
55.740000,-0.040416,0.055798,-0.017786,0.067509
55.748000,-0.038469,0.057198,-0.016596,0.067812
55.756000,-0.038469,0.057198,-0.015400,0.068093
55.764000,-0.035918,0.058796,-0.014200,0.068354
55.772000,-0.035918,0.058796,-0.012995,0.068593
55.780000,-0.035918,0.058796,-0.011787,0.068811
55.792000,-0.033225,0.060358,-0.009967,0.069098
55.800000,-0.033225,0.060358,-0.008750,0.069263
55.808000,-0.030489,0.061717,-0.007530,0.069406
55.816000,-0.030489,0.061717,-0.006308,0.069528
55.824000,-0.027678,0.063038,-0.005084,0.069628
55.832000,-0.027678,0.063038,-0.003858,0.069706
55.840000,-0.027678,0.063038,-0.002631,0.069764
55.848000,-0.024818,0.064186,-0.001404,0.069799
55.856000,-0.024818,0.064186,-0.000175,0.069813
55.864000,-0.021934,0.065242,0.001053,0.069805
55.872000,-0.021934,0.065242,0.002281,0.069776
55.880000,-0.021934,0.065242,0.003508,0.069725
55.892000,-0.019017,0.066113,0.005346,0.069608
55.900000,-0.019017,0.066113,0.006570,0.069503
55.908000,-0.016104,0.066870,0.007792,0.069377
55.916000,-0.016104,0.066870,0.009011,0.069229
55.924000,-0.013157,0.067440,0.010227,0.069060
55.932000,-0.013157,0.067440,0.011441,0.068869
55.940000,-0.013157,0.067440,0.012651,0.068657
55.948000,-0.010173,0.067884,0.013856,0.068424
55.956000,-0.010173,0.067884,0.015058,0.068170
55.964000,-0.007329,0.068152,0.016255,0.067894
55.972000,-0.007329,0.068152,0.017447,0.067598
55.980000,-0.007329,0.068152,0.018633,0.067281
55.992000,-0.004357,0.068374,0.020402,0.066766
56.000000,-0.004357,0.068374,0.021573,0.066396
56.008000,-0.001346,0.068513,0.022738,0.066006
56.016000,-0.001346,0.068513,0.023896,0.065596
56.024000,0.001734,0.068440,0.025046,0.065166
56.032000,0.001734,0.068440,0.026189,0.064715
56.040000,0.001734,0.068440,0.027323,0.064244
56.048000,0.004764,0.068299,0.028449,0.063754
56.056000,0.004764,0.068299,0.029566,0.063243
56.064000,0.007787,0.068048,0.030674,0.062713
56.072000,0.007787,0.068048,0.031773,0.062164
56.080000,0.007787,0.068048,0.032861,0.061596
56.092000,0.010758,0.067680,0.034475,0.060707
56.100000,0.010758,0.067680,0.035538,0.060091
56.108000,0.013726,0.067142,0.036589,0.059457
56.116000,0.013726,0.067142,0.037630,0.058804
56.124000,0.016672,0.066487,0.038658,0.058133
56.132000,0.016672,0.066487,0.039675,0.057444
56.140000,0.016672,0.066487,0.040679,0.056737
56.148000,0.019512,0.065692,0.041671,0.056012
56.156000,0.019512,0.065692,0.042650,0.055271
56.164000,0.022326,0.064743,0.043616,0.054512
56.172000,0.022326,0.064743,0.044568,0.053736
56.180000,0.022326,0.064743,0.045507,0.052944
56.192000,0.025143,0.063587,0.046888,0.051724
56.200000,0.025143,0.063587,0.047790,0.050892
56.208000,0.027892,0.062388,0.048678,0.050043
56.216000,0.027892,0.062388,0.049551,0.049179
56.224000,0.030557,0.061062,0.050409,0.048300
56.232000,0.030557,0.061062,0.051250,0.047405
56.240000,0.030557,0.061062,0.052077,0.046496
56.248000,0.033143,0.059636,0.052886,0.045573
56.256000,0.033143,0.059636,0.053680,0.044636
56.264000,0.033143,0.059636,0.054457,0.043684
56.272000,0.035652,0.058085,0.055217,0.042720
56.280000,0.035652,0.058085,0.055960,0.041742
56.292000,0.038086,0.056452,0.057042,0.040251
56.300000,0.038086,0.056452,0.057741,0.039241
56.308000,0.040932,0.054317,0.058423,0.038219
56.316000,0.040932,0.054317,0.059086,0.037185
56.324000,0.043216,0.052450,0.059731,0.036140
56.332000,0.043216,0.052450,0.060357,0.035084
56.340000,0.043216,0.052450,0.060965,0.034016
56.348000,0.045045,0.050801,0.061554,0.032939
56.356000,0.045045,0.050801,0.062124,0.031851
56.364000,0.047271,0.048721,0.062675,0.030753
56.372000,0.047271,0.048721,0.063206,0.029646
56.380000,0.047271,0.048721,0.063718,0.028529
56.392000,0.049369,0.046534,0.064448,0.026838
56.400000,0.049369,0.046534,0.064911,0.025700
56.408000,0.051378,0.044266,0.065353,0.024554
56.416000,0.051378,0.044266,0.065775,0.023401
56.424000,0.053716,0.041407,0.066176,0.022240
56.432000,0.053716,0.041407,0.066557,0.021072
56.440000,0.053716,0.041407,0.066917,0.019898
56.448000,0.055141,0.039487,0.067257,0.018718
56.456000,0.055141,0.039487,0.067576,0.017532
56.464000,0.055141,0.039487,0.067874,0.016340
56.472000,0.056818,0.036973,0.068151,0.015144
56.480000,0.056818,0.036973,0.068407,0.013942
56.492000,0.058454,0.034402,0.068751,0.012133
56.500000,0.058454,0.034402,0.068954,0.010921
56.508000,0.059937,0.031806,0.069135,0.009706
56.516000,0.059937,0.031806,0.069295,0.008489
56.524000,0.061277,0.029176,0.069434,0.007268
56.532000,0.061277,0.029176,0.069551,0.006046
56.540000,0.061277,0.029176,0.069646,0.004821
56.548000,0.062476,0.026496,0.069721,0.003595
56.556000,0.062476,0.026496,0.069773,0.002368
56.564000,0.063648,0.023739,0.069804,0.001140
56.572000,0.063648,0.023739,0.069813,-0.000088
56.580000,0.063648,0.023739,0.069801,-0.001316
56.592000,0.064716,0.020915,0.069742,-0.003157
56.600000,0.064716,0.020915,0.069675,-0.004384
56.608000,0.065638,0.018050,0.069588,-0.005609
56.616000,0.065638,0.018050,0.069478,-0.006832
56.624000,0.066441,0.015104,0.069347,-0.008053
56.632000,0.066441,0.015104,0.069195,-0.009272
56.640000,0.066441,0.015104,0.069021,-0.010488
56.648000,0.067080,0.012109,0.068826,-0.011700
56.656000,0.067080,0.012109,0.068609,-0.012909
56.664000,0.067601,0.009131,0.068372,-0.014114
56.672000,0.067601,0.009131,0.068113,-0.015315
56.680000,0.067601,0.009131,0.067833,-0.016511
56.692000,0.067990,0.006145,0.067373,-0.018295
56.700000,0.067990,0.006145,0.067041,-0.019477
56.708000,0.068224,0.003235,0.066688,-0.020654
56.716000,0.068224,0.003235,0.066314,-0.021824
56.724000,0.068314,0.000243,0.065920,-0.022987
56.732000,0.068314,0.000243,0.065506,-0.024143
56.740000,0.068314,0.000243,0.065071,-0.025292
56.748000,0.068280,-0.002821,0.064616,-0.026432
56.756000,0.068280,-0.002821,0.064141,-0.027565
56.764000,0.068162,-0.005823,0.063646,-0.028689
56.772000,0.068162,-0.005823,0.063131,-0.029804
56.780000,0.068162,-0.005823,0.062597,-0.030910
56.792000,0.067873,-0.008818,0.061760,-0.032551
56.800000,0.067873,-0.008818,0.061178,-0.033633
56.808000,0.067502,-0.011826,0.060577,-0.034704
56.816000,0.067502,-0.011826,0.059957,-0.035764
56.824000,0.067063,-0.014752,0.059318,-0.036813
56.832000,0.067063,-0.014752,0.058661,-0.037851
56.840000,0.067063,-0.014752,0.057987,-0.038877
56.848000,0.066422,-0.017697,0.057294,-0.039891
56.856000,0.066422,-0.017697,0.056583,-0.040893
56.864000,0.065681,-0.020620,0.055855,-0.041882
56.872000,0.065681,-0.020620,0.055109,-0.042858
56.880000,0.065681,-0.020620,0.054347,-0.043821
56.892000,0.064780,-0.023483,0.053172,-0.045240
56.900000,0.064780,-0.023483,0.052368,-0.046168
56.908000,0.063721,-0.026339,0.051547,-0.047082
56.916000,0.063721,-0.026339,0.050711,-0.047982
56.924000,0.063721,-0.026339,0.049859,-0.048867
56.932000,0.062547,-0.029111,0.048992,-0.049736
56.940000,0.062547,-0.029111,0.048109,-0.050590
56.948000,0.061276,-0.031844,0.047212,-0.051429
56.956000,0.061276,-0.031844,0.046300,-0.052251
56.964000,0.059895,-0.034537,0.045373,-0.053058
56.972000,0.059895,-0.034537,0.044433,-0.053848
56.980000,0.059895,-0.034537,0.043479,-0.054621
56.992000,0.058349,-0.037119,0.042022,-0.055749
57.000000,0.058349,-0.037119,0.041035,-0.056480
57.008000,0.056717,-0.039592,0.040035,-0.057193
57.016000,0.056717,-0.039592,0.039023,-0.057889
57.024000,0.056717,-0.039592,0.037998,-0.058566
57.032000,0.054968,-0.042037,0.036962,-0.059226
57.040000,0.054968,-0.042037,0.035915,-0.059867
